"participant","lexicality","block","environment","order","trial","spelling","button","response","accuracy","previous.accuracy","rt","previous.rt","microsec.error","unix.seconds","unix.microseconds","trial.day","trial.session","order.in.block","order.in.subblock","rt.raw","coltheart.N","OLD20","nletters","nsyl","morphology","flection","synclass","celex.frequency","celex.frequency.lemma","celex.inflectional.entropy","lemma.size","nlemmas","bnc.frequency","bnc.frequency.million","subtlex.frequency","subtlex.frequency.million","subtlex.cd","subtlex.cd.pct","summed.monogram","summed.bigram","summed.trigram","lett.odd","part3"
1,"N",8,"M",3994,27020,"ubuel",2,"N",1,1,517,667,181,1257240936,953125,294,294,494,94,517,0,2.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,557495,10417,329,21,"1"
1,"N",8,"M",3975,28132,"wiregall",2,"N",1,1,660,666,11,1257240905,890125,275,275,475,75,660,0,3.4,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,738751,31422,3541,23,"1"
1,"N",9,"M",4441,3558,"canpens",2,"N",1,1,577,528,176,1257267284,921125,741,241,441,41,577,0,2,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,740395,63389,5728,3,"1"
1,"N",9,"M",4279,26166,"trainstessed",2,"N",1,1,630,667,176,1257267006,984125,579,79,279,79,630,0,4.45,12,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1113108,103278,17925,20,"1"
1,"N",9,"M",4534,8514,"feasings",2,"N",1,1,729,537,170,1257267442,953125,834,334,34,34,729,0,2.05,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,800001,76958,14111,6,"1"
1,"W",1,"M",346,20835,"scatty",1,"W",1,1,731,639,258,1255445985,327375,146,146,346,46,731,1,1.9,6,2,"obscure","positive","Adjective",2,2,-2.85224898312,3,1,24,0.24,0,0,0,0,637372,36469,3257,19,"1"
1,"W",1,"M",396,21475,"shared",1,"W",1,1,640,661,175,1255446071,671375,196,196,396,96,640,13,1.1,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",850,2137,-6298.03406233,55,1,5125,51.25,525,10.2941,467,0.0557,678027,52584,10124,19,"1"
1,"W",10,"M",4991,27725,"weaving",1,"W",1,1,695,684,249,1257337229,77625,291,291,491,91,695,4,1.75,7,2,"monomorphemic","present participle","Verb",103,311,-590.265649162,22,2,835,8.35,41,0.8039,38,0.0045,667517,50292,19077,23,"1"
1,"W",11,"GC3",5283,11545,"heaps",1,"W",1,1,577,645,178,1257349238,452875,583,83,283,83,577,8,1.55,5,1,"conversion.monomorphemic","plural.positive.singular present 3p","Adverb.Noun.Verb",60,337,-337.298348047,14,3,295,2.95,23,0.451,22,0.0026,615707,41197,2140,8,"1"
1,"W",11,"GC3",5664,23225,"spins",1,"W",1,1,636,622,11,1257349914,499875,964,464,164,64,636,8,1.4,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",26,497,-112.342108256,17,2,148,1.48,91,1.7843,83,0.0099,640025,65907,5394,19,"1"
1,"W",12,"GC3",6004,8295,"faggots",1,"W",1,1,627,564,146,1257350714,609875,1304,804,4,4,627,1,2.7,7,2,"monomorphemic","plural","Noun",7,14,-20.1843413509,2,1,49,0.49,63,1.2353,50,0.006,656642,41292,4191,6,"1"
1,"W",12,"GC3",6057,22745,"snowplough",1,"W",1,1,651,639,11,1257350801,718875,1357,857,57,57,651,0,4.6,10,2,"complex","singular","Noun",1,2,-0.877443751082,2,1,5,0.05,0,0,0,0,735046,31615,2193,19,"1"
1,"W",12,"GC3",5927,19693,"release",1,"W",1,1,546,714,11,1257350579,46875,1227,727,427,27,546,0,2.4,7,2,"conversion.obscure","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",703,1459,-5366.29189927,46,2,6639,66.39,1521,29.8235,1026,0.1223,842605,47384,5470,18,"1"
1,"W",12,"GC3",6190,5001,"conjoin",1,"W",1,1,611,698,11,1257351028,624875,1490,990,190,90,611,0,2.6,7,2,"obscure","infinitive.plural present.singular 2p present.singular present 1p","Verb",0,7,2,44,1,3,0.03,0,0,0,0,674736,51909,6797,3,"1"
1,"W",13,"GC3",6427,3073,"bunked",1,"W",1,1,547,564,11,1257416337,984375,227,227,427,27,547,9,1.55,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,5,-0.756269380625,55,1,12,0.12,7,0.1373,6,7e-04,585677,32654,8390,2,"1"
1,"W",14,"GC3",7061,16769,"ow",2,"N",0,1,NA,649,11,1257433004,547375,861,361,61,61,549,9,1,2,1,"irrelevant","headword","Interjection",53,53,-303.712577935,1,1,359,3.59,274,5.3725,141,0.0168,421175,4863,214,15,"1"
1,"W",14,"GC3",6996,13809,"letter",1,"W",1,1,492,573,159,1257432892,125375,796,296,496,96,492,6,1.65,6,2,"conversion.may_include_root","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",2166,3706,-24001.0361112,46,2,13601,136.01,4140,81.1765,1738,0.2072,738570,45883,9274,12,"1"
1,"W",15,"M",7511,16295,"novas",1,"W",1,1,641,745,10,1258126785,952750,311,311,11,11,641,1,1.9,5,2,"monomorphemic","plural","Noun",21,85,-92.5039646373,3,1,9,0.09,0,0,0,0,602508,35871,1059,14,"1"
1,"W",16,"M",8097,20053,"riffs",1,"W",1,1,678,583,166,1258648189,93000,397,397,97,97,678,5,1.7,5,1,"monomorphemic","plural","Noun",3,5,-5.52642908396,2,1,48,0.48,5,0.098,5,6e-04,574051,41468,995,18,"1"
1,"W",16,"M",8011,14237,"loom",1,"W",1,1,560,645,165,1258648047,218000,311,311,11,11,560,10,1.3,4,1,"monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",52,207,-197.037486267,46,2,273,2.73,20,0.3922,14,0.0017,524491,13178,1608,12,"1"
1,"W",17,"M",8540,9855,"gained",1,"W",1,1,541,508,177,1259167534,93750,340,840,40,40,541,2,1.9,6,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",575,1567,-3936.22822926,55,1,3696,36.96,264,5.1765,238,0.0284,681703,50926,10486,7,"1"
1,"W",18,"M",8985,6939,"doctored",1,"W",1,1,534,801,162,1259226648,468500,285,285,485,85,534,0,2.7,8,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",15,24,-24.5343409508,55,1,53,0.53,25,0.4902,23,0.0027,756180,49599,10381,4,"1"
1,"W",18,"M",9171,6433,"denotes",1,"W",1,0,568,635,179,1259226974,515500,471,471,171,71,568,2,1.85,7,2,"complex","singular present 3p","Verb",19,58,-80.9952487141,11,1,234,2.34,8,0.1569,8,0.001,797138,74405,12107,4,"1"
1,"W",18,"M",8892,17901,"pleats",1,"W",1,1,540,558,11,1259226487,453500,192,192,392,92,540,3,1.75,6,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",11,39,-38.1465723906,13,2,154,1.54,12,0.2353,12,0.0014,691663,60723,5405,16,"1"
1,"W",19,"GC4",9680,22287,"sleighs",1,"W",1,1,565,483,11,1259247591,203375,980,480,180,80,565,0,2.4,7,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",3,13,-4.90544447738,13,2,2,0.02,2,0.0392,2,2e-04,730509,50593,2241,19,"1"
1,"W",19,"GC4",9668,9373,"formats",1,"W",1,1,560,612,154,1259247572,62375,968,468,168,68,560,0,2.45,7,2,"monomorphemic","plural","Noun",5,56,-12.2410413499,2,1,462,4.62,7,0.1373,6,7e-04,681497,55982,6434,6,"1"
1,"W",19,"GC4",9267,13947,"limelight",1,"W",1,1,616,736,10,1259246893,281375,567,67,267,67,616,0,3.4,9,2,"complex","singular","Noun",31,31,-153.780011193,1,1,217,2.17,29,0.5686,27,0.0032,773410,36513,4356,12,"1"
1,"W",19,"GC4",9497,24579,"swallowed",1,"W",1,1,530,612,11,1259247279,406375,797,297,497,97,530,2,2.15,9,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",300,594,-1772.18766434,55,1,1338,13.38,332,6.5098,295,0.0352,755471,50285,10449,19,"1"
1,"W",2,"M",1130,18495,"prigs",1,"W",1,1,723,814,10,1255528046,608875,430,430,130,30,723,3,1.65,5,1,"monomorphemic","plural","Noun",3,20,-5.52642908396,2,1,15,0.15,1,0.0196,1,1e-04,596031,47053,3417,16,"1"
1,"W",2,"M",876,6559,"deters",1,"W",1,1,755,780,11,1255527571,577875,176,176,376,76,755,3,1.8,6,2,"may_include_root","singular present 3p","Verb",6,184,-16.087588972,11,1,38,0.38,0,0,0,0,742944,70121,11561,4,"1"
1,"W",20,"GC4",9775,20393,"ruddle",1,"W",1,1,524,589,231,1259251030,328375,1075,75,275,75,524,6,1.6,6,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",0,0,2.32192809489,45,2,6,0.06,0,0,0,0,632142,24624,2718,18,"1"
1,"W",21,"GC2",10579,12037,"hornbill",1,"W",1,1,584,485,161,1259314173,391250,379,379,79,79,584,0,3.3,8,2,"complex","singular","Noun",2,4,-2.85224898312,2,1,12,0.12,0,0,0,0,702615,24681,2982,8,"1"
1,"W",21,"GC2",10373,8065,"etcher",2,"N",0,1,NA,603,11,1259313810,47250,173,173,373,73,617,2,1.8,6,2,"complex","singular","Noun",1,1,-0.877443751082,2,1,5,0.05,2,0.0392,1,1e-04,693447,35442,6901,5,"1"
1,"W",21,"GC2",10627,19267,"railways",1,"W",1,1,501,583,147,1259314259,563250,427,427,127,27,501,0,2.7,8,2,"complex","plural","Noun",167,616,-1233.13115509,2,1,1879,18.79,9,0.1765,8,0.001,724573,47812,2742,18,"1"
1,"W",21,"GC2",10697,7227,"drawer",1,"W",1,1,546,547,10,1259314372,766250,497,497,197,97,546,1,1.9,6,2,"complex","singular","Noun",272,427,-2199.82480186,2,1,956,9.56,654,12.8235,456,0.0544,655816,35570,5479,4,"1"
1,"W",21,"GC2",10535,24245,"stumbles",1,"W",1,1,538,556,11,1259314101,719250,335,335,35,35,538,2,1.75,8,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",13,368,-43.4543105485,13,2,44,0.44,21,0.4118,21,0.0025,739501,75381,13199,19,"1"
1,"W",22,"GC4",11145,25337,"thanking",1,"W",1,1,484,532,197,1259341331,296375,945,445,145,45,484,1,1.95,8,2,"monomorphemic","present participle","Verb",47,2063,-261.211459437,11,1,228,2.28,149,2.9216,141,0.0168,701781,60173,20557,20,"1"
1,"W",22,"GC4",10939,28533,"yacht",1,"W",1,1,483,447,11,1259340984,890375,739,239,439,39,483,0,2.15,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",83,108,-528.923501288,46,2,1033,10.33,388,7.6078,176,0.021,533486,15416,647,25,"1"
1,"W",22,"GC4",10977,27629,"washing",1,"W",1,1,441,520,165,1259341045,171375,777,277,477,77,441,9,1.5,7,2,"conversion.monomorphemic","present participle.singular","Noun.Verb",626,1801,-5339.20633058,12,2,2651,26.51,414,8.1176,341,0.0407,659161,53832,20626,23,"1"
1,"W",22,"GC4",10750,5895,"cunt",1,"W",1,1,815,544,11,1259340671,890375,550,50,250,50,815,8,1.45,4,1,"monomorphemic","singular","Noun",37,47,-192.924844563,2,1,223,2.23,313,6.1373,165,0.0197,528817,26726,2151,3,"1"
1,"W",22,"GC4",10745,17187,"payer",1,"W",1,1,601,854,11,1259340663,562375,545,45,245,45,601,7,1.5,5,2,"complex","singular","Noun",12,21,-43.4066478329,2,1,133,1.33,7,0.1373,7,8e-04,596066,32391,5686,16,"1"
1,"W",22,"GC4",10846,9173,"focussed",1,"W",1,1,498,710,11,1259340832,156375,646,146,346,46,498,1,2.7,8,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",215,403,-1166.80303672,55,1,219,2.19,3,0.0588,3,4e-04,739056,40279,9080,6,"1"
1,"W",22,"GC4",11097,3585,"carts",1,"W",1,1,527,510,168,1259341247,781375,897,397,97,97,527,13,1,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",48,242,-268.105882072,13,2,280,2.8,95,1.8627,68,0.0081,626133,52569,6192,3,"1"
1,"W",22,"GC4",10887,4781,"college",1,"W",1,1,482,546,163,1259340895,749375,687,187,387,87,482,1,2.3,7,2,"monomorphemic","singular","Noun",1380,1842,-14394.0331188,2,1,10239,102.39,3918,76.8235,1801,0.2147,722497,41105,6040,3,"1"
1,"W",23,"GC4",11421,16907,"pampers",1,"W",1,1,576,611,11,1259832225,30875,221,221,421,21,576,4,1.7,7,2,"monomorphemic","singular present 3p","Verb",1,40,-0.877443751082,11,1,37,0.37,3,0.0588,3,4e-04,695894,63749,9655,16,"1"
1,"W",23,"GC4",11251,19099,"quibbled",1,"W",1,1,645,499,10,1259831936,640875,51,51,251,51,645,2,2.4,8,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",0,18,2.32192809489,55,1,3,0.03,1,0.0196,1,1e-04,641937,32714,9820,17,"1"
1,"W",23,"GC4",11497,3065,"bungler",1,"W",1,1,641,545,169,1259832348,15875,297,297,497,97,641,2,1.75,7,2,"complex","singular","Noun",1,3,-0.877443751082,2,1,3,0.03,5,0.098,5,6e-04,666169,51849,6464,2,"1"
1,"W",23,"GC4",11359,17383,"permits",1,"W",1,1,555,605,11,1259832117,921875,159,159,359,59,555,1,2.05,7,2,"conversion.may_include_root","plural.singular present 3p","Noun.Verb",104,868,-614.225587486,13,2,816,8.16,138,2.7059,84,0.01,732616,65382,6476,16,"1"
1,"W",24,"GC4",11769,7689,"eden",1,"W",1,1,485,549,208,1259918649,63000,69,69,269,69,485,3,1.8,4,2,"irrelevant","singular","Noun",127,127,-887.628825721,1,1,649,6.49,1,0.0196,1,1e-04,621116,33672,1533,5,"1"
1,"W",26,"M",12816,289,"airstrip",1,"W",1,1,628,598,11,1260353013,656500,116,116,316,16,628,0,3.3,8,2,"complex","singular","Noun",29,32,-141.09149902,2,1,83,0.83,55,1.0784,38,0.0045,804377,35561,3257,1,"1"
1,"W",26,"M",12809,28407,"worthier",1,"W",1,1,560,579,10,1260353002,187500,109,109,309,9,560,1,2.45,8,2,"complex","comparative","Adjective",3,219,-5.52642908396,3,1,12,0.12,5,0.098,5,6e-04,757768,42468,7327,23,"1"
1,"W",26,"M",12968,6857,"distant",1,"W",1,1,492,574,172,1260353271,765500,268,268,468,68,492,0,2.1,7,2,"obscure","positive","Adjective",692,692,-6528.77842952,1,1,2921,29.21,392,7.6863,320,0.0381,747034,48629,8559,4,"1"
1,"W",26,"M",12777,28251,"wizards",1,"W",1,1,492,508,170,1260352942,937500,77,77,277,77,492,1,2.55,7,2,"complex","plural","Noun",6,42,-16.087588972,2,1,89,0.89,43,0.8431,31,0.0037,648068,42952,3152,23,"1"
1,"W",28,"GC1",13978,13775,"lentil",1,"W",1,1,605,624,11,1264526014,718875,278,778,478,78,605,0,2.4,6,2,"monomorphemic","singular","Noun",6,36,-16.087588972,2,1,32,0.32,9,0.1765,5,6e-04,701999,40258,4797,12,"1"
1,"W",28,"GC1",13975,15447,"moonstone",1,"W",1,1,602,570,159,1264526009,655875,275,775,475,75,602,0,2.95,9,2,"complex","singular","Noun",0,0,0,2,1,8,0.08,0,0,0,0,860623,59809,6049,13,"1"
1,"W",28,"GC1",13969,8045,"espouse",1,"W",1,1,641,696,11,1264525999,608875,269,769,469,69,641,0,2.45,7,2,"may_include_root","infinitive.plural present.singular 2p present.singular present 1p","Verb",16,43,-32.6903349096,44,1,68,0.68,2,0.0392,2,2e-04,775024,45862,3439,5,"1"
1,"W",29,"M",14563,12385,"impelled",1,"W",1,1,631,584,177,1264671590,296875,363,363,63,63,631,1,2.3,8,2,"may_include_root","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",45,56,-143.10804725,55,1,124,1.24,6,0.1176,6,7e-04,753116,45015,10582,9,"1"
1,"W",29,"M",14271,5547,"crapping",1,"W",1,1,640,678,11,1264671069,561875,71,71,271,71,640,6,1.55,8,2,"conversion","present participle","Verb",1,12,-0.877443751082,11,1,11,0.11,19,0.3725,17,0.002,698049,61833,21006,3,"1"
1,"W",29,"M",14477,28219,"withdraw",1,"W",1,1,573,542,11,1264671437,921875,277,277,477,77,573,1,3.15,8,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",268,775,-1625.82232692,44,1,1551,15.51,284,5.5686,205,0.0244,660667,21734,2291,23,"1"
1,"W",3,"GC4",1207,12199,"humbugs",1,"W",1,1,655,793,159,1256202160,765750,7,7,207,7,655,0,2.7,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",6,37,-15.6400977952,13,2,11,0.11,2,0.0392,2,2e-04,561204,36024,1549,8,"1"
1,"W",30,"M",14965,493,"antics",1,"W",1,0,479,810,11,1264757231,405375,265,265,465,65,479,1,2.15,6,2,"monomorphemic","singular","Noun",43,43,-233.485505838,1,1,246,2.46,49,0.9608,47,0.0056,691745,59264,4105,1,"1"
1,"W",31,"M",15361,11945,"homey",1,"W",1,1,686,542,10,1265016911,390250,161,161,361,61,686,5,1.65,5,2,"complex","positive","Adjective",8,8,-24.4947408548,3,1,13,0.13,156,3.0588,110,0.0131,549335,20366,1712,8,"1"
1,"W",31,"M",15513,17257,"peddles",1,"W",1,1,530,630,11,1265017171,203250,313,313,13,13,530,6,1.6,7,2,"may_include_root","singular present 3p","Verb",0,25,0,11,1,5,0.05,7,0.1373,7,8e-04,728379,72314,11547,16,"1"
1,"W",31,"M",15468,14821,"matches",1,"W",1,1,523,772,10,1265017089,953250,268,268,468,68,523,10,1.45,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",278,1575,-2110.9979671,13,2,2974,29.74,616,12.0784,492,0.0587,696309,67157,12373,13,"1"
1,"W",31,"M",15423,19973,"revokes",1,"W",1,1,582,600,11,1265017018,203250,223,223,423,23,582,1,1.85,7,2,"conversion.may_include_root","plural.singular present 3p","Noun.Verb",0,27,1,13,2,11,0.11,0,0,0,0,726500,60850,11511,18,"1"
1,"W",32,"GC1",16092,13353,"ladders",1,"W",1,1,480,460,160,1265133284,562250,392,392,92,92,480,1,1.8,7,2,"conversion.may_include_root","plural.singular present 3p","Noun.Verb",49,292,-275.147944482,13,2,240,2.4,31,0.6078,25,0.003,730427,62295,8890,12,"1"
1,"W",32,"GC1",15809,27571,"ware",1,"W",1,1,689,609,11,1265132817,250250,109,109,309,9,689,25,1,4,1,"conversion.monomorphemic","infinitive.singular","Noun.Verb",20,29,-81.0364111487,3,2,244,2.44,14,0.2745,8,0.001,569119,29890,2247,23,"1"
1,"W",32,"GC1",15969,28523,"wrung",1,"W",1,1,523,1288,11,1265133085,171250,269,269,469,69,523,2,1.85,5,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",45,120,-143.10804725,55,1,104,1.04,14,0.2745,14,0.0017,532736,27921,7273,23,"1"
1,"W",32,"GC1",15873,14547,"mainly",1,"W",1,1,491,554,155,1265132921,562250,173,173,373,73,491,1,1.9,6,2,"complex","positive","Adverb",937,937,-9249.98727016,1,1,7075,70.75,200,3.9216,174,0.0207,609264,40986,5706,13,"1"
1,"W",33,"GC4",16529,3131,"burning",1,"W",1,1,488,519,148,1265362588,499875,329,329,29,29,488,5,1.75,7,2,"conversion.monomorphemic","positive.present participle","Adjective.Verb",684,1864,-5770.65607408,17,2,2845,28.45,1393,27.3137,1056,0.1259,659795,53711,20094,2,"1"
1,"W",34,"M",16866,6177,"daunting",1,"W",1,1,648,518,274,1265737919,828125,166,166,366,66,648,4,1.8,8,2,"monomorphemic","present participle","Verb",55,70,-318.103789403,11,1,478,4.78,15,0.2941,15,0.0018,733609,67118,22195,4,"1"
1,"W",34,"M",17065,19011,"quake",1,"W",1,1,647,652,11,1265738260,141125,365,365,65,65,647,0,1.9,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",7,39,-5.50924810895,46,2,98,0.98,47,0.9216,35,0.0042,542412,14147,1488,17,"1"
1,"W",34,"M",17090,13235,"kneel",1,"W",1,1,584,536,11,1265738302,344125,390,390,90,90,584,3,1.7,5,1,"monomorphemic","infinitive.plural present.singular 2p present.singular present 1p","Verb",60,406,-234.747831785,64,1,153,1.53,163,3.1961,128,0.0153,638461,15076,818,11,"1"
1,"W",34,"M",17169,4529,"closed",1,"W",1,1,552,736,171,1265738439,453125,469,469,169,69,552,4,1.75,6,1,"conversion","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",1938,3010,-16726.4633587,56,2,9877,98.77,2649,51.9412,1822,0.2172,669405,39575,8836,3,"1"
1,"W",35,"GC1",17568,6431,"denote",1,"W",1,1,550,533,11,1265793510,328375,368,368,68,68,550,1,1.85,6,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",28,58,-79.137596003,44,1,275,2.75,4,0.0784,4,5e-04,729180,41100,4122,4,"1"
1,"W",36,"M",17871,20695,"saucepans",1,"W",1,1,473,520,10,1265880355,858875,171,171,371,71,473,0,3.6,9,2,"complex","plural","Noun",43,208,-233.485505838,2,1,111,1.11,1,0.0196,1,1e-04,838409,60516,4896,19,"1"
1,"W",37,"GC2",18474,5125,"convoked",2,"N",0,1,NA,522,216,1266484962,203000,274,274,474,74,923,2,2.25,8,2,"may_include_root","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",0,1,2.32192809489,55,1,10,0.1,0,0,0,0,687480,46835,12983,3,"1"
1,"W",37,"GC2",18409,9029,"flitted",1,"W",1,1,580,482,11,1266484855,656000,209,209,409,9,580,1,1.9,7,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",20,56,-40.6899769181,55,1,93,0.93,4,0.0784,4,5e-04,705375,47135,11310,6,"1"
1,"W",37,"GC2",18491,23667,"starlit",1,"W",1,1,550,583,162,1266484989,219000,291,291,491,91,550,1,2.6,7,2,"complex","positive","Adjective",6,6,-16.087588972,1,1,21,0.21,6,0.1176,5,6e-04,754810,49526,4663,19,"1"
1,"W",37,"GC2",18417,16137,"ninnies",1,"W",1,1,729,520,178,1266484868,328000,217,217,417,17,729,2,2.1,7,2,"obscure","plural","Noun",2,5,-2.85224898312,2,1,3,0.03,9,0.1765,9,0.0011,812471,74674,11773,14,"1"
1,"W",37,"GC2",18453,13941,"lily",1,"W",1,1,583,501,11,1266484927,547000,253,253,453,53,583,5,1.75,4,2,"monomorphemic","singular","Noun",120,206,-828.895876724,2,1,1603,16.03,94,1.8431,65,0.0077,515219,23715,4422,12,"1"
1,"W",37,"GC2",18383,6667,"digressed",1,"W",1,1,643,630,163,1266484802,766000,183,183,383,83,643,1,2.5,9,2,"may_include_root","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,17,-0.756269380625,55,1,12,0.12,0,0,0,0,876922,66096,14353,4,"1"
1,"W",38,"GC4",19145,4591,"clunked",1,"W",1,1,602,536,69,1266947616,250375,445,445,145,45,602,5,1.75,7,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",0,5,2.32192809489,55,1,9,0.09,3,0.0588,3,4e-04,641261,37232,8516,3,"1"
1,"W",38,"GC4",18886,24589,"swampy",1,"W",1,1,568,568,227,1266947185,828375,186,186,386,86,568,1,1.9,6,2,"complex","positive","Adjective",9,9,-28.9913855623,3,1,38,0.38,10,0.1961,9,0.0011,549789,24423,979,19,"1"
1,"W",38,"GC4",18902,4391,"cleanse",1,"W",1,1,467,564,163,1266947217,250375,202,202,402,2,467,0,1.8,7,1,"monomorphemic","infinitive.plural present.singular 2p present.singular present 1p","Verb",20,59,-47.0669981872,44,1,112,1.12,62,1.2157,52,0.0062,787035,47240,3547,3,"1"
1,"W",39,"GC4",19503,25053,"tastier",1,"W",1,1,644,464,10,1266948228,328375,803,803,3,3,644,5,1.7,7,2,"complex","comparative","Adjective",4,56,-8.69563517714,3,1,13,0.13,5,0.098,5,6e-04,802154,55744,8421,20,"1"
1,"W",39,"GC4",19338,5261,"corrals",1,"W",1,1,534,585,11,1266947950,875375,638,638,338,38,534,0,2.05,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",1,18,-0.0250624987981,13,2,8,0.08,9,0.1765,5,6e-04,719961,62405,6346,3,"1"
1,"W",4,"GC3",1864,16589,"opting",1,"W",1,1,655,659,162,1256287666,438125,164,164,364,64,655,1,1.95,6,NA,NA,NA,NA,0,0,NA,NA,NA,418,4.18,5,0.098,5,6e-04,637106,53852,20756,15,"1"
1,"W",40,"GC2",19788,13257,"knit",1,"W",1,1,448,494,11,1267090250,578500,88,88,288,88,448,2,1.75,4,1,"monomorphemic","infinitive.past participle.plural past.plural present.singular 2p past.singular 2p present.singular past 1p.singular past 3p.singular present 1p","Verb",45,169,-105.114646187,144,1,1089,10.89,85,1.6667,74,0.0088,543171,15996,833,11,"1"
1,"W",40,"GC2",20018,693,"aside",1,"W",1,0,466,613,139,1267090653,812500,318,318,18,18,466,1,1.8,5,2,"complex.conversion","positive.singular","Adverb.Noun",752,760,-7078.93383697,3,2,3613,36.13,1067,20.9216,877,0.1046,668345,27101,1969,1,"1"
1,"W",40,"GC2",19962,7311,"drily",2,"N",0,1,NA,665,154,1267090553,812500,262,262,462,62,565,3,1.85,5,2,"complex","positive","Adverb",58,58,-339.886641562,1,1,411,4.11,0,0,0,0,561888,27830,4646,4,"1"
1,"W",41,"GC3",20278,26459,"trousers",1,"W",1,1,437,500,157,1267117447,16125,578,78,278,78,437,1,2.4,8,2,"complex","singular","Noun",508,508,-4566.27231476,1,1,2274,22.74,249,4.8824,180,0.0215,828942,74584,11378,20,"1"
1,"W",41,"GC3",20610,2225,"bombard",1,"W",1,1,474,569,151,1267118001,188125,910,410,110,10,474,0,2.55,7,2,"may_include_root","infinitive.plural present.singular 2p present.singular present 1p","Verb",8,48,-8.82411407545,44,1,48,0.48,11,0.2157,7,8e-04,606872,31212,2919,2,"1"
1,"W",42,"M",20861,23345,"spotted",1,"W",1,1,567,601,169,1267176650,94125,161,161,361,61,567,6,1.65,7,2,"conversion","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",235,461,-1248.72845307,56,2,1644,16.44,500,9.8039,431,0.0514,732599,48255,11206,19,"1"
1,"W",42,"M",20789,23637,"stapler",1,"W",1,1,607,709,182,1267176523,875125,89,89,289,89,607,3,1.7,7,2,"complex","singular","Noun",0,0,0,2,1,13,0.13,41,0.8039,28,0.0033,747077,54828,8072,19,"1"
1,"W",42,"M",20988,14927,"meddled",1,"W",1,1,642,613,11,1267176871,234125,288,288,488,88,642,5,1.7,7,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,56,-0.756269380625,55,1,11,0.11,15,0.2941,13,0.0015,686634,46038,9311,13,"1"
1,"W",42,"M",20843,18415,"preschool",1,"W",1,1,855,518,167,1267176621,140125,143,143,343,43,855,0,3.55,9,2,"complex","positive","Adjective",5,5,-12.2410413499,1,1,60,0.6,59,1.1569,42,0.005,790049,51856,6184,16,"1"
1,"W",42,"M",20878,4409,"clearing",1,"W",1,1,552,786,165,1267176678,109125,178,178,378,78,552,2,1.85,8,2,"conversion","present participle.singular","Noun.Verb",299,1034,-2161.54364834,13,2,1730,17.3,310,6.0784,273,0.0325,776695,75503,22622,3,"1"
1,"W",42,"M",21173,6413,"dement",1,"W",1,1,763,572,169,1267177198,781125,473,473,173,73,763,2,1.85,6,2,"may_include_root","infinitive.plural present.singular 2p present.singular present 1p","Verb",0,5,2,44,1,19,0.19,1,0.0196,1,1e-04,695262,37745,7502,4,"1"
